StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
1914,18.0,Female,78.0,29,65,45,2,No,No,High School,53.98
875,18.0,Female,81.0,2,80,78,6,No,Yes,Postgraduate,78.94
768,15.0,Female,83.0,40,46,86,6,Yes,No,Postgraduate,68.21
904,21.0,Male,89.0,19,100,59,1,Yes,No,Postgraduate,61.07
1152,16.0,Male,94.0,38,45,88,9,Yes,Yes,High School,79.56
383,21.0,Female,52.0,26,95,82,3,Yes,No,Graduate,61.2
1125,20.0,Male,99.0,31,96,74,2,Yes,Yes,Graduate,71.89
2011,15.0,Male,55.0,16,43,95,3,No,Yes,Graduate,50.75
1357,19.0,Male,85.0,5,57,53,10,No,Yes,Postgraduate,67.6
1879,20.0,Male,57.0,25,64,78,3,No,Yes,Postgraduate,50.93
1512,21.0,Female,62.0,26,56,93,1,No,Yes,Postgraduate,53.66
1740,,Female,87.0,3,63,73,10,Yes,Yes,High School,69.58
264,21.0,Male,76.0,18,91,39,8,Yes,Yes,Graduate,64.65
941,17.0,Female,64.0,3,60,62,10,No,No,High School,58.38
2178,15.0,Female,92.0,39,58,71,4,Yes,No,Postgraduate,65.71
1676,16.0,Female,90.0,2,81,80,1,No,Yes,High School,54.36
416,17.0,Female,65.0,30,98,80,3,Yes,Yes,Graduate,67.68
1989,19.0,Male,59.0,16,99,91,3,No,No,Postgraduate,66.94
359,19.0,Male,83.0,8,98,36,5,No,No,Postgraduate,65.49
1768,19.0,Male,61.0,35,68,87,7,Yes,No,High School,79.91
892,19.0,Male,64.0,19,90,95,3,Yes,No,High School,64.64
9,16.0,Female,62.0,38,53,72,6,No,No,Postgraduate,62.41
1059,16.0,Female,89.0,18,60,73,5,Yes,No,Graduate,67.57
317,15.0,Female,61.0,19,45,45,2,No,Yes,High School,43.38
305,17.0,Female,66.0,34,54,53,4,No,Yes,Graduate,49.11
428,18.0,Female,66.0,7,79,81,8,Yes,Yes,Postgraduate,72.02
106,19.0,Female,64.0,31,83,47,5,Yes,No,High School,62.39
2269,20.0,Male,74.0,40,66,62,1,Yes,No,High School,57.87
122,15.0,Female,62.0,7,97,52,8,No,Yes,Postgraduate,71.97
963,18.0,Female,,12,73,93,7,Yes,No,High School,64.6
1866,15.0,Male,89.0,17,99,58,6,No,Yes,Postgraduate,78.14
2010,19.0,Female,65.0,26,89,87,1,Yes,No,High School,64.85
1353,18.0,Male,59.0,9,69,43,7,No,Yes,High School,47.51
2225,21.0,Male,58.0,21,54,94,4,No,No,Postgraduate,63.84
1262,17.0,Female,87.0,27,74,49,7,Yes,Yes,Postgraduate,69.2
116,19.0,Male,75.0,23,72,56,4,Yes,Yes,Graduate,56.45
999,18.0,Female,68.0,21,68,70,10,No,Yes,High School,76.73
745,16.0,Male,58.0,12,54,36,7,No,No,High School,53.06
1595,17.0,Male,100.0,27,40,89,4,No,Yes,Graduate,66.9
2353,21.0,Male,75.0,37,72,52,1,No,Yes,Graduate,56.35
2414,15.0,Male,88.0,6,40,40,7,No,Yes,Postgraduate,52.96
1279,19.0,Female,89.0,36,66,91,10,Yes,No,Graduate,90.43
673,16.0,Female,91.0,14,63,35,4,Yes,No,Graduate,54.28
1448,16.0,Female,88.0,34,80,64,3,Yes,Yes,,61.61
1701,20.0,Female,70.0,16,60,67,1,No,Yes,Graduate,52.27
2396,19.0,Female,71.0,3,93,37,9,No,Yes,Graduate,66.24
310,15.0,Female,78.0,19,51,82,7,Yes,No,Postgraduate,63.76
592,16.0,Male,98.0,39,45,41,8,No,No,High School,69.69
463,17.0,Female,52.0,8,81,75,9,No,Yes,Postgraduate,62.89
2114,21.0,Male,78.0,6,83,89,6,No,Yes,Postgraduate,65.51
2181,19.0,Female,52.0,20,65,49,3,Yes,No,High School,48.65
1245,15.0,Male,99.0,36,42,54,7,No,Yes,Postgraduate,66.95
2055,19.0,Male,94.0,3,80,38,1,No,Yes,Postgraduate,52.18
553,19.0,Male,54.0,20,72,75,9,No,Yes,Postgraduate,73.21
88,20.0,Female,78.0,18,50,48,7,No,No,High School,66.52
691,18.0,Female,78.0,18,100,66,9,Yes,No,Graduate,71.49
1732,19.0,Male,74.0,2,98,93,1,Yes,Yes,High School,66.65
1993,19.0,Male,70.0,32,41,81,1,No,Yes,High School,47.89
2432,16.0,Female,98.0,28,89,83,8,No,Yes,Graduate,80.2
1654,20.0,Male,94.0,21,90,59,8,Yes,No,Graduate,80.53
1191,20.0,Male,92.0,24,80,41,6,Yes,Yes,Postgraduate,66.79
801,21.0,Male,69.0,20,70,88,9,Yes,No,High School,76.09
2081,18.0,Female,79.0,22,50,38,9,No,No,Postgraduate,64.51
301,17.0,Male,90.0,35,99,47,10,No,No,Graduate,76.64
2221,16.0,Male,89.0,14,83,86,10,Yes,No,Postgraduate,83.67
544,15.0,Female,77.0,39,88,88,6,No,Yes,Postgraduate,77.56
1802,21.0,Male,96.0,15,95,55,7,No,Yes,High School,77.66
2235,17.0,Female,85.0,13,54,41,5,Yes,Yes,Graduate,50.14
495,16.0,Female,98.0,15,52,95,10,No,Yes,Postgraduate,77.99
366,19.0,Male,83.0,13,73,70,4,Yes,Yes,Postgraduate,64.87
2277,15.0,Male,52.0,24,62,59,5,Yes,No,Postgraduate,57.26
1794,21.0,Female,66.0,7,80,63,5,No,Yes,Graduate,58.02
274,20.0,Male,69.0,21,87,53,6,Yes,No,Postgraduate,68.07
789,17.0,Female,97.0,17,59,92,2,Yes,Yes,Postgraduate,64.32
72,21.0,Female,100.0,37,89,52,4,Yes,No,High School,68.42
1273,15.0,Female,51.0,17,77,40,3,No,No,Postgraduate,58.51
2164,20.0,Male,96.0,3,55,42,9,Yes,No,High School,63.27
64,15.0,Male,65.0,19,47,37,2,No,Yes,High School,45.37
395,19.0,Male,54.0,6,83,56,4,Yes,Yes,Postgraduate,50.2
1553,19.0,Female,60.0,11,74,85,9,Yes,No,High School,72.16
344,18.0,Female,95.0,17,67,78,9,No,Yes,High School,79.92
1408,15.0,Male,88.0,18,40,81,4,No,No,Graduate,51.06
1414,20.0,Female,69.0,39,75,72,8,Yes,No,High School,76.63
501,21.0,Female,65.0,15,50,68,4,No,Yes,Postgraduate,59.24
1712,18.0,Male,55.0,28,54,48,5,Yes,No,Graduate,52.84
1947,17.0,Female,69.0,24,89,68,4,Yes,No,Graduate,63.99
678,19.0,Male,87.0,19,66,43,9,No,No,Graduate,67.01
1054,19.0,Female,62.0,1,56,80,9,No,No,High School,67.03
1930,15.0,Female,91.0,31,76,52,7,No,Yes,Postgraduate,71.34
1564,18.0,Male,57.0,29,40,62,8,Yes,No,Graduate,53.07
273,16.0,Female,52.0,31,66,86,8,Yes,No,High School,65.77
1176,21.0,Male,,14,41,55,5,No,Yes,Postgraduate,59.47
206,18.0,Female,93.0,10,83,81,6,Yes,Yes,Graduate,75.94
734,19.0,Male,52.0,39,99,83,9,No,No,Graduate,79.48
153,17.0,Female,64.0,15,92,71,5,No,No,High School,70.23
1084,21.0,Female,87.0,12,51,85,6,No,Yes,High School,58.07
558,21.0,Female,53.0,5,49,53,2,Yes,No,Graduate,39.77
378,15.0,Female,56.0,39,97,40,1,No,Yes,High School,60.31
1451,16.0,Female,62.0,34,41,87,4,No,Yes,Postgraduate,57.48
536,16.0,Female,60.0,35,68,47,8,No,No,Graduate,74.66
1227,17.0,Female,93.0,31,53,60,9,Yes,No,High School,69.23
1038,19.0,Male,55.0,11,87,44,5,Yes,Yes,Graduate,48.85
889,20.0,Female,88.0,36,44,68,5,No,No,Postgraduate,72.88
199,16.0,Male,68.0,13,84,50,8,No,Yes,High School,62.35
562,21.0,Female,56.0,22,40,76,9,No,Yes,High School,62.05
686,15.0,Female,74.0,32,89,72,6,Yes,Yes,Postgraduate,78.64
1243,19.0,Male,71.0,18,47,51,6,Yes,No,High School,50.57
591,21.0,Male,76.0,37,75,77,8,No,Yes,High School,78.09
520,21.0,Female,100.0,31,47,84,10,Yes,Yes,Postgraduate,76.49
309,15.0,Male,90.0,29,87,56,5,Yes,Yes,Postgraduate,75.52
605,19.0,Male,71.0,6,53,38,2,Yes,Yes,High School,48.28
2173,21.0,Male,68.0,12,53,72,5,Yes,No,Postgraduate,49.85
1508,16.0,Male,57.0,2,71,75,4,No,No,Graduate,54.74
60,18.0,Female,74.0,6,79,53,7,Yes,No,High School,73.81
584,19.0,Female,90.0,16,100,84,1,No,No,Postgraduate,68.06
903,16.0,Male,59.0,32,100,63,2,No,Yes,Postgraduate,53.62
208,18.0,Female,78.0,13,41,42,5,No,No,High School,54.52
492,19.0,Female,68.0,18,50,36,6,No,No,High School,49.58
2271,16.0,Male,82.0,35,61,88,8,Yes,No,High School,70.33
786,17.0,Male,87.0,29,43,64,6,Yes,Yes,High School,62.77
1115,21.0,Male,50.0,27,86,93,8,No,No,High School,75.42
2447,20.0,Female,87.0,24,60,52,9,Yes,No,Graduate,75.49
793,18.0,Female,59.0,18,72,83,2,Yes,Yes,Graduate,54.18
832,15.0,Female,55.0,16,49,85,8,No,Yes,High School,62.56
163,16.0,Male,59.0,8,100,36,6,No,Yes,High School,61.9
1936,19.0,Female,53.0,10,86,60,3,No,No,Graduate,57.42
527,17.0,Male,65.0,17,45,35,6,No,No,Graduate,43.24
1111,17.0,Female,61.0,37,85,83,8,Yes,No,Graduate,65.63
257,15.0,Female,52.0,23,78,60,5,Yes,Yes,Graduate,59.79
507,19.0,Female,68.0,32,41,69,9,No,Yes,Postgraduate,64.3
2001,19.0,Female,91.0,22,56,48,3,No,Yes,Graduate,53.56
2139,20.0,Female,66.0,30,56,62,5,No,Yes,High School,54.28
2247,18.0,Female,69.0,27,92,57,8,Yes,Yes,Postgraduate,69.63
2424,16.0,Male,60.0,40,55,79,3,Yes,Yes,High School,54.22
953,16.0,Male,65.0,5,62,38,5,Yes,No,Postgraduate,53.3
2119,21.0,Female,58.0,3,56,50,9,No,No,Graduate,67.7
1715,18.0,Male,97.0,14,82,64,2,Yes,Yes,High School,64.96
21,20.0,Male,71.0,30,87,38,8,Yes,No,Graduate,64.08
2341,19.0,Female,57.0,15,42,51,8,No,No,Postgraduate,49.57
440,16.0,Male,85.0,25,57,93,3,Yes,Yes,Postgraduate,63.36
2311,18.0,Male,72.0,18,55,50,1,Yes,Yes,Postgraduate,44.53
382,20.0,Male,69.0,14,85,49,8,Yes,No,Graduate,74.04
1382,21.0,Male,73.0,1,63,46,9,Yes,Yes,Graduate,56.15
1293,21.0,Male,56.0,28,87,84,6,Yes,No,High School,66.34
539,21.0,Male,61.0,17,41,36,6,No,No,Graduate,47.85
1449,17.0,Male,57.0,6,78,87,4,No,No,,67.22
950,21.0,Female,50.0,22,97,62,1,Yes,No,Graduate,56.2
84,20.0,Female,89.0,39,63,81,1,No,Yes,Postgraduate,67.07
943,19.0,Female,92.0,1,99,85,7,No,No,Postgraduate,80.32
1230,20.0,Male,90.0,20,93,35,10,No,No,Postgraduate,89.11
1367,17.0,Female,87.0,23,91,43,5,No,Yes,Postgraduate,67.39
884,19.0,Female,58.0,20,58,63,8,Yes,Yes,High School,67.21
1256,20.0,Female,92.0,13,60,95,5,No,Yes,Graduate,60.72
1506,20.0,Female,72.0,35,74,53,4,No,Yes,High School,65.14
1791,20.0,Female,62.0,34,42,93,1,No,Yes,High School,45.1
887,16.0,Male,60.0,40,46,85,7,No,Yes,High School,69.56
271,19.0,Female,56.0,27,87,38,4,Yes,No,High School,62.26
1221,19.0,Female,67.0,3,80,67,7,Yes,Yes,Graduate,64.56
1209,18.0,Female,61.0,34,86,42,9,Yes,Yes,High School,62.12
2079,19.0,Male,54.0,24,56,59,5,No,No,Graduate,55.25
2282,20.0,Female,54.0,9,70,64,4,Yes,No,High School,59.32
2116,17.0,Male,83.0,28,82,37,9,Yes,Yes,High School,84.15
942,19.0,Female,78.0,31,48,35,2,No,Yes,Postgraduate,40.99
1056,18.0,Male,65.0,24,48,38,6,Yes,Yes,Postgraduate,57.45
430,19.0,Male,97.0,10,42,41,6,No,Yes,High School,61.03
2316,20.0,Male,82.0,35,51,74,8,Yes,No,High School,64.06
2212,20.0,Female,76.0,4,58,78,2,No,Yes,High School,54.29
2223,16.0,Male,61.0,33,49,58,7,No,No,Postgraduate,57.05
459,19.0,Female,62.0,7,63,67,10,Yes,Yes,High School,64.78
928,21.0,Female,54.0,38,87,69,3,Yes,No,Postgraduate,57.02
79,18.0,Male,74.0,12,64,95,3,Yes,No,High School,62.0
2449,16.0,Male,61.0,8,59,66,6,No,No,High School,55.36
1242,21.0,Male,61.0,30,67,46,6,Yes,Yes,Postgraduate,39.1
33,15.0,Female,73.0,29,41,56,9,Yes,No,Postgraduate,61.86
907,17.0,Male,50.0,27,69,37,10,Yes,Yes,Postgraduate,64.4
1503,15.0,Male,99.0,17,48,51,1,Yes,Yes,Postgraduate,46.1
1229,15.0,Male,72.0,23,88,51,4,Yes,Yes,High School,61.54
2262,16.0,Female,85.0,26,68,53,8,No,No,Postgraduate,69.34
381,17.0,Female,70.0,29,62,50,9,Yes,No,Graduate,66.6
227,15.0,Female,88.0,37,47,69,5,Yes,No,Postgraduate,63.93
1399,18.0,Female,67.0,34,64,88,5,Yes,Yes,Postgraduate,72.21
1222,20.0,Male,76.0,22,42,52,6,No,No,Postgraduate,60.92
716,18.0,Male,83.0,35,46,67,10,No,No,High School,73.2
2386,16.0,Female,,21,72,67,9,Yes,Yes,High School,67.42
687,20.0,Female,77.0,20,61,67,6,Yes,No,Graduate,67.02
2150,19.0,Male,70.0,39,84,76,3,No,Yes,Postgraduate,71.9
1551,15.0,Female,93.0,39,66,73,8,Yes,No,Postgraduate,77.87
306,18.0,Male,71.0,25,48,35,1,Yes,Yes,Postgraduate,44.66
210,20.0,Male,66.0,19,70,52,10,No,Yes,Graduate,68.11
2172,16.0,Male,93.0,35,86,56,5,No,Yes,Graduate,77.77
1710,18.0,Male,73.0,16,93,88,4,Yes,No,Graduate,70.65
2498,17.0,Female,96.0,16,46,92,2,No,No,Postgraduate,52.05
1100,17.0,Female,88.0,28,40,56,6,Yes,Yes,Postgraduate,56.98
1978,15.0,Male,59.0,32,45,57,6,No,Yes,Postgraduate,66.4
1235,16.0,Female,,37,97,54,8,No,No,High School,74.36
1963,20.0,Female,72.0,8,72,79,8,No,No,Graduate,75.2
2019,19.0,Female,62.0,6,55,52,10,Yes,Yes,High School,67.32
2214,19.0,Female,65.0,5,91,64,9,Yes,No,High School,78.99
1058,20.0,Male,89.0,8,47,36,3,Yes,No,Graduate,56.09
192,19.0,Male,97.0,26,81,40,10,No,No,High School,71.35
1887,15.0,Male,51.0,39,89,49,5,No,No,Postgraduate,52.5
1104,17.0,Female,81.0,36,89,76,3,Yes,Yes,High School,64.89
2477,21.0,Male,68.0,3,65,88,2,Yes,No,Graduate,63.01
484,21.0,Female,89.0,3,76,52,9,Yes,No,Graduate,67.44
2403,21.0,Male,97.0,23,60,58,10,Yes,Yes,High School,72.2
916,15.0,Female,97.0,37,95,51,3,Yes,No,High School,66.6
2362,19.0,Male,66.0,3,46,78,5,No,Yes,Graduate,56.47
278,17.0,Female,84.0,23,81,64,7,No,Yes,High School,67.08
1045,19.0,Female,70.0,25,53,87,9,Yes,No,Postgraduate,69.53
222,17.0,Female,85.0,28,81,74,6,No,Yes,Graduate,79.6
1162,20.0,Male,70.0,16,95,52,8,No,No,High School,69.35
572,18.0,Female,67.0,33,70,65,3,Yes,Yes,Graduate,58.88
412,19.0,Male,70.0,19,49,44,10,No,No,Graduate,59.0
1619,15.0,Female,92.0,11,46,61,6,Yes,No,,62.78
994,18.0,Female,69.0,17,90,43,1,No,Yes,Graduate,56.75
1816,18.0,Female,83.0,25,46,52,2,Yes,No,High School,58.06
586,18.0,Male,67.0,23,41,38,7,Yes,No,Postgraduate,50.38
1938,21.0,Female,90.0,34,44,53,10,Yes,No,Postgraduate,70.06
1126,18.0,Female,97.0,25,89,93,4,Yes,Yes,Graduate,74.66
1132,18.0,Male,56.0,9,85,69,1,No,No,Graduate,50.75
1600,19.0,Male,100.0,38,76,73,8,No,Yes,Postgraduate,82.57
675,21.0,Male,81.0,16,82,35,5,Yes,Yes,Graduate,58.98
1776,17.0,Male,91.0,15,96,55,1,Yes,Yes,Graduate,68.81
856,18.0,Male,95.0,3,46,65,6,Yes,Yes,Postgraduate,58.11
448,21.0,Female,88.0,11,84,61,6,Yes,Yes,High School,78.01
1502,19.0,Male,57.0,6,50,44,3,Yes,Yes,Postgraduate,47.54
1190,20.0,Male,68.0,27,98,90,10,Yes,No,,90.64
223,20.0,Female,96.0,28,51,37,7,Yes,Yes,High School,56.33
1765,19.0,Male,83.0,1,84,74,7,No,No,High School,74.59
2244,20.0,Male,61.0,32,57,81,7,Yes,No,High School,66.87
1667,16.0,Female,73.0,16,89,61,1,Yes,No,Graduate,55.09
1593,21.0,Female,98.0,20,91,88,9,Yes,No,Graduate,87.85
1294,20.0,Male,65.0,16,65,90,1,Yes,No,High School,50.66
46,18.0,Female,89.0,22,99,93,1,Yes,No,Graduate,75.33
2208,20.0,Male,71.0,24,84,58,8,Yes,Yes,Postgraduate,74.5
1861,19.0,Female,86.0,7,82,58,1,Yes,No,High School,48.91
962,20.0,Female,68.0,11,94,36,5,No,Yes,Postgraduate,63.3
295,19.0,Female,75.0,35,68,61,7,No,No,High School,66.85
1547,17.0,Male,82.0,16,58,45,6,Yes,No,Postgraduate,60.15
989,21.0,Female,67.0,38,43,91,2,Yes,No,High School,53.8
589,20.0,Male,90.0,18,44,84,6,No,No,High School,71.74
2072,16.0,Male,55.0,29,50,85,6,Yes,Yes,High School,64.46
258,17.0,Male,93.0,15,76,50,8,Yes,Yes,Postgraduate,78.28
1424,20.0,Male,87.0,20,40,52,7,No,Yes,Graduate,58.33
1299,21.0,Female,72.0,28,67,49,1,Yes,No,Postgraduate,56.1
927,19.0,Male,62.0,11,41,65,10,Yes,No,High School,50.61
2137,16.0,Female,51.0,33,52,88,1,Yes,No,Graduate,58.0
1365,17.0,Female,80.0,11,46,79,3,Yes,Yes,Postgraduate,57.06
437,16.0,Female,50.0,23,55,95,3,No,Yes,Postgraduate,51.34
1698,17.0,Female,69.0,26,71,92,3,Yes,Yes,High School,68.01
1757,15.0,Female,57.0,1,57,71,10,No,Yes,High School,60.09
394,16.0,Female,90.0,28,83,66,8,Yes,Yes,Postgraduate,70.15
426,18.0,Male,59.0,17,51,78,4,No,No,Postgraduate,48.98
535,19.0,Female,61.0,22,82,92,1,Yes,No,High School,58.8
31,18.0,Male,66.0,18,98,53,3,No,Yes,Graduate,49.64
1011,15.0,Male,51.0,32,99,47,10,Yes,No,High School,71.25
1363,19.0,Female,71.0,30,84,67,4,Yes,No,Postgraduate,70.53
2100,21.0,Male,64.0,3,65,37,7,No,No,Postgraduate,56.29
1026,,Female,88.0,18,93,86,6,No,No,High School,77.25
747,15.0,Male,92.0,32,91,53,5,Yes,No,Graduate,72.69
1792,21.0,Male,66.0,39,94,93,5,Yes,No,High School,69.28
2149,19.0,Male,60.0,2,58,78,5,No,No,High School,58.4
1300,21.0,Female,73.0,5,97,39,9,No,Yes,Graduate,73.7
1531,17.0,Female,,5,40,41,2,Yes,No,High School,40.54
2224,20.0,Female,75.0,25,79,92,5,Yes,No,High School,71.35
2231,15.0,Male,88.0,20,91,42,10,No,No,Graduate,68.79
1448,16.0,Female,88.0,34,80,64,3,Yes,Yes,,61.61
557,21.0,Female,88.0,9,57,74,6,No,Yes,Postgraduate,63.95
1603,20.0,Female,68.0,28,86,40,1,Yes,No,Graduate,56.01
1625,16.0,Female,85.0,38,100,77,1,Yes,Yes,High School,70.88
2248,15.0,Male,88.0,6,97,80,1,No,No,Graduate,67.01
571,20.0,Female,73.0,1,53,92,6,Yes,No,Graduate,55.09
353,20.0,Female,52.0,2,68,75,1,No,Yes,High School,46.04
92,16.0,Male,62.0,31,82,59,2,No,No,Graduate,51.43
2125,18.0,Male,91.0,23,52,62,8,No,Yes,Postgraduate,64.96
2112,15.0,Female,71.0,21,67,81,3,Yes,No,Graduate,64.39
1436,19.0,Female,62.0,12,54,61,1,Yes,Yes,High School,38.82
1937,20.0,Male,66.0,25,97,52,4,No,No,Postgraduate,60.55
2292,18.0,Female,61.0,6,68,55,7,Yes,Yes,Graduate,50.16
349,15.0,Female,64.0,5,62,90,6,No,Yes,Graduate,59.56
1118,16.0,Female,55.0,13,50,81,4,Yes,Yes,Graduate,53.08
1894,15.0,Male,65.0,20,78,38,5,Yes,No,High School,54.1
1286,20.0,Male,75.0,10,52,39,1,Yes,Yes,Postgraduate,45.23
1072,20.0,Male,51.0,28,41,73,10,No,No,Postgraduate,73.79
2389,16.0,Male,92.0,8,77,54,10,Yes,No,High School,70.83
2375,18.0,Female,76.0,32,72,68,2,Yes,No,Graduate,60.32
2088,18.0,Male,78.0,16,82,36,4,No,Yes,High School,57.51
454,15.0,Female,66.0,30,88,40,5,No,Yes,Graduate,62.35
914,17.0,Male,83.0,5,49,46,5,Yes,Yes,Postgraduate,54.75
1331,20.0,Female,69.0,27,55,46,3,No,Yes,Graduate,58.6
38,18.0,Female,75.0,37,72,51,7,Yes,No,High School,64.98
975,19.0,Male,97.0,12,80,60,6,Yes,Yes,Graduate,68.76
2124,19.0,Female,68.0,22,48,51,2,No,Yes,Graduate,44.7
1645,,Female,93.0,5,100,47,5,No,Yes,High School,74.64
40,21.0,Male,50.0,39,73,91,8,No,Yes,High School,83.35
1269,20.0,Female,51.0,21,43,93,10,No,Yes,Graduate,62.25
170,21.0,Female,55.0,36,70,77,3,Yes,Yes,Graduate,62.81
1813,21.0,Female,98.0,35,44,95,9,Yes,No,High School,80.78
1554,17.0,Male,83.0,6,62,52,7,No,Yes,Postgraduate,74.94
2035,15.0,Female,66.0,12,51,63,1,No,Yes,Graduate,48.08
635,20.0,Male,55.0,31,72,79,8,No,No,Postgraduate,63.32
1369,18.0,Male,72.0,1,85,50,7,Yes,No,Graduate,64.48
580,19.0,Male,51.0,33,65,62,9,No,No,Postgraduate,57.67
1916,17.0,Female,55.0,26,60,62,6,No,Yes,Postgraduate,61.74
893,19.0,Female,77.0,34,76,95,4,Yes,No,Graduate,75.77
781,20.0,Female,52.0,40,59,71,1,Yes,No,Graduate,48.47
160,17.0,Female,71.0,1,95,83,3,Yes,Yes,Postgraduate,61.65
1106,18.0,Male,55.0,6,54,76,2,Yes,Yes,High School,50.32
1863,15.0,Male,64.0,12,72,39,10,No,Yes,High School,59.18
62,16.0,Female,56.0,24,44,95,6,Yes,No,Graduate,58.09
850,20.0,Female,78.0,26,81,86,2,Yes,No,Postgraduate,72.95
1986,21.0,Female,84.0,37,42,93,7,No,No,Graduate,72.31
2430,15.0,Male,95.0,18,73,64,3,Yes,Yes,Graduate,70.87
1044,19.0,Female,52.0,40,52,60,4,No,No,High School,56.9
1380,20.0,Female,89.0,12,91,76,3,Yes,Yes,Postgraduate,69.27
2032,17.0,Female,61.0,6,63,81,6,Yes,No,Postgraduate,58.03
1071,21.0,Male,75.0,11,48,45,5,Yes,Yes,High School,45.94
54,19.0,Male,83.0,7,71,93,10,No,No,Graduate,75.68
1917,18.0,Female,81.0,30,52,50,2,Yes,No,Graduate,54.64
506,15.0,Male,84.0,40,68,87,6,Yes,No,Postgraduate,75.21
753,16.0,Male,86.0,36,89,72,6,Yes,No,Postgraduate,86.85
1413,15.0,Female,89.0,4,53,56,6,Yes,No,Postgraduate,65.21
1457,15.0,Male,,3,48,74,8,Yes,No,Graduate,57.88
1787,19.0,Male,96.0,13,40,50,3,Yes,Yes,Graduate,52.55
1376,17.0,Male,81.0,35,50,95,7,No,Yes,High School,69.13
2068,20.0,Male,76.0,5,91,46,3,No,No,Graduate,63.0
772,19.0,Male,53.0,37,44,78,6,Yes,No,High School,60.32
2358,20.0,Female,52.0,9,95,53,5,No,No,High School,60.04
2253,16.0,Female,63.0,25,42,46,3,No,No,Postgraduate,50.44
1086,21.0,Male,79.0,23,73,43,10,No,Yes,Postgraduate,68.8
1223,17.0,Male,67.0,22,68,71,5,No,Yes,High School,60.83
2348,17.0,Male,88.0,28,58,82,6,No,No,Postgraduate,73.85
1175,15.0,Female,81.0,34,41,77,10,No,No,High School,76.61
2053,21.0,Male,59.0,35,71,66,9,Yes,No,High School,68.62
2384,20.0,Female,100.0,35,73,48,2,Yes,Yes,Postgraduate,65.46
2184,20.0,Male,91.0,24,88,77,10,Yes,Yes,High School,86.82
964,19.0,Female,51.0,9,48,41,10,No,Yes,High School,51.02
1186,18.0,Male,68.0,39,71,44,8,No,Yes,Postgraduate,67.59
399,21.0,Female,79.0,11,49,47,7,Yes,Yes,Postgraduate,62.63
585,21.0,Female,54.0,34,64,52,10,No,No,Graduate,67.38
949,18.0,Female,58.0,21,80,56,3,No,No,Graduate,49.37
705,21.0,Male,88.0,27,99,67,5,No,Yes,High School,77.3
432,21.0,Male,74.0,36,92,57,6,Yes,Yes,High School,68.84
293,17.0,Female,99.0,40,77,71,3,No,Yes,Graduate,67.21
1895,18.0,Male,,25,54,61,8,Yes,Yes,High School,71.03
2371,16.0,Female,82.0,15,71,48,5,Yes,No,Postgraduate,66.11
1562,20.0,Male,63.0,25,81,64,4,Yes,Yes,Graduate,66.11
3,,Female,89.0,22,90,46,10,No,No,Graduate,72.91
577,20.0,Female,78.0,18,68,78,10,Yes,Yes,Postgraduate,75.62
1832,15.0,Female,93.0,2,75,42,1,No,Yes,Graduate,57.3
340,15.0,Male,97.0,9,95,42,1,No,Yes,Graduate,66.53
1134,17.0,Male,62.0,5,70,68,9,Yes,Yes,Postgraduate,56.87
926,17.0,Male,56.0,21,63,81,7,No,No,Postgraduate,57.13
266,15.0,Female,100.0,40,72,48,9,Yes,Yes,High School,72.82
377,15.0,Male,89.0,40,46,52,10,Yes,No,Postgraduate,76.44
272,18.0,Female,98.0,9,85,73,2,No,No,Postgraduate,60.62
697,15.0,Female,66.0,13,87,70,4,No,No,Graduate,58.49
1657,21.0,Male,52.0,10,69,58,10,Yes,Yes,Postgraduate,71.5
245,20.0,Female,70.0,40,67,91,9,Yes,No,High School,82.45
1565,18.0,Male,76.0,8,43,56,4,Yes,Yes,Postgraduate,50.62
477,18.0,Male,81.0,33,75,69,10,No,Yes,Postgraduate,86.89
1208,20.0,Female,70.0,40,49,50,3,No,Yes,Graduate,55.36
2082,18.0,Female,94.0,36,69,86,3,Yes,No,Postgraduate,75.09
1317,21.0,Female,61.0,21,53,67,8,Yes,Yes,High School,63.05
1195,17.0,Female,74.0,38,71,92,7,Yes,Yes,Postgraduate,79.02
1871,21.0,Female,94.0,9,67,72,3,Yes,No,Postgraduate,59.65
251,21.0,Male,97.0,23,78,49,10,No,Yes,High School,77.04
414,19.0,Female,57.0,36,77,71,1,Yes,Yes,Graduate,55.7
1739,16.0,Male,94.0,25,97,87,10,No,No,Postgraduate,97.23
1689,18.0,Male,97.0,8,60,83,2,Yes,No,High School,58.51
311,21.0,Female,53.0,23,71,63,4,No,No,Postgraduate,60.1
894,,Female,73.0,6,78,42,10,No,No,High School,70.89
2442,21.0,Female,88.0,28,86,70,9,No,Yes,Postgraduate,82.91
16,17.0,Male,62.0,4,42,90,8,Yes,Yes,Postgraduate,64.51
722,19.0,Female,60.0,33,52,40,5,Yes,Yes,Postgraduate,47.74
2209,15.0,Female,69.0,18,51,55,9,Yes,No,Postgraduate,58.21
982,18.0,Male,96.0,20,54,68,6,No,Yes,Postgraduate,67.56
2123,16.0,Female,53.0,2,100,62,6,Yes,No,High School,53.18
2018,15.0,Female,61.0,2,72,85,8,No,No,Postgraduate,66.29
364,20.0,Female,53.0,35,76,46,1,No,No,Postgraduate,50.6
